Option_Name,Asset_Class,Listing_Status,Management_Type,Name,Dollar_Value,Weighting_Percentage,Currency,Security_Identifier,Super_Fund,Weighting_Percentage_Clean
High Growth,Equity,Listed,,Ishares Msci Saudi Arabia Etf,1676153.963,0.00041197,,US46434V4234,Hesta,0.020933373451918442
High Growth,Equity,Listed,,Israel Discount Bank,336483.2313,8.27e-05,,IL0006912120,Hesta,0.004202316312580381
High Growth,Equity,Listed,,Isuzu Motors,72211.59795,1.775e-05,,JP3137200006,Hesta,0.0009018457616754972
High Growth,Equity,Listed,,Itausa Sa,19702.62725,4.84e-06,,BRITSAACNPR7,Hesta,0.0002460647788404834
High Growth,Equity,Listed,,Itau Unibanco Sa,58676.61498,1.442e-05,,BRITUBACNPR1,Hesta,0.0007328082750061617
High Growth,Equity,Listed,,Itochu,495916.8982,0.00012189,,JP3143600009,Hesta,0.006193472592790463
High Growth,Equity,Listed,,Ivanhoe Mines,29108.36997,7.15e-06,,CA46579R1047,Hesta,0.0003635324633710978
High Growth,Equity,Listed,,Jabil,1102099.87,0.00027088,,US4663131039,Hesta,0.013764050719260072
High Growth,Equity,Listed,,Jack Henry & Associates,197242.4645,4.848e-05,,US4262811015,Hesta,0.0024633477956674233
High Growth,Equity,Listed,,Jacobs Solutions,210138.8757,5.165e-05,,US46982L1089,Hesta,0.0026244102027006746
High Growth,Equity,Listed,,James Hardie Industries,9515824.579,0.00233885,,AU000000JHX1,Hesta,0.11884248942061629
High Growth,Equity,Listed,,Japan Airlines,17512.07991,4.3e-06,,JP3705200008,Hesta,0.00021870718130197702
High Growth,Equity,Listed,,Japan Exchange,69682.59325,1.713e-05,,JP3183200009,Hesta,0.0008702611930646261
High Growth,Equity,Listed,,Japan Post Bank,114996.6281,2.826e-05,,JP3946750001,Hesta,0.0014361851088071425
High Growth,Equity,Listed,,Japan Post,154479.0273,3.797e-05,,JP3752900005,Hesta,0.0019292781214275622
High Growth,Equity,Listed,,Japan Post Insurance,24476.50062,6.02e-06,,JP3233250004,Hesta,0.00030568536040538727
High Growth,Equity,Listed,,Jardine Matheson,90579.05907,2.226e-05,,BMG507361001,Hesta,0.001131235741042537
High Growth,Equity,Listed,,Ja Solar Technology,366.004674,9e-08,,CNE100000SD1,Hesta,4.571007613332036e-06
High Growth,Equity,Listed,,Jazz Pharmaceuticals,47318.12192,1.163e-05,,IE00B4Q5ZN47,Hesta,0.0005909528235830493
High Growth,Equity,Listed,,Jb Hi-Fi,7901309.642,0.00194202,,AU000000JBH7,Hesta,0.09867892159452538
High Growth,Equity,Listed,,Jb Hunt Transport Services,109512.8942,2.692e-05,,US4456581077,Hesta,0.0013676991271052066
High Growth,Equity,Listed,,Jbs Nv,9066.768711,2.23e-06,,BRJBSSBDR002,Hesta,0.00011323426106384011
High Growth,Equity,Listed,,Jcet,1185.359982,2.9e-07,,CNE000001F05,Hesta,1.4803880625472899e-05
High Growth,Equity,Listed,,Jd.Com,257413.3712,6.327e-05,,US47215P1066,Hesta,0.0032148181788756755
High Growth,Equity,Listed,,Jd.Com,136419.4334,3.353e-05,,KYG8208B1014,Hesta,0.0017037330749438535
High Growth,Equity,Listed,,Jde Peet'S Nv,69510.6832,1.708e-05,,NL0014332678,Hesta,0.0008681142200799086
High Growth,Equity,Listed,,Jd Health International,9943.22105,2.44e-06,,KYG5074A1004,Hesta,0.00012418021503351993
High Growth,Equity,Listed,,Jd Logistics,241900.858,5.946e-05,,KYG5074S1012,Hesta,0.0030210834509439943
High Growth,Equity,Listed,,Jd Sports Fashion,125553.0035,3.086e-05,,GB00BM8Q5M07,Hesta,0.0015680229670378574
High Growth,Equity,Listed,,Jentech Precision Industrial,8688.007761,2.14e-06,,TW0003653002,Hesta,0.00010850394118250746
High Growth,Equity,Listed,,Jeronimo Martins Sgps Sa,218459.443,5.369e-05,,PTJMT0AE0001,Hesta,0.002728325204823138
High Growth,Equity,Listed,,Jfe,23906.03168,5.88e-06,,JP3386030005,Hesta,0.00029856081240600994
High Growth,Equity,Listed,,Jiangsu Eastern Shenghong,1064.877002,2.6e-07,,CNE0000012K6,Hesta,1.3299176838938928e-05
High Growth,Equity,Listed,,Jiangsu Expressway,3795.724124,9.3e-07,,CNE1000003J5,Hesta,4.740454180350732e-05
High Growth,Equity,Listed,,Jiangsu Hengli Hydraulic,1351.07812,3.3e-07,,CNE1000019R4,Hesta,1.687352324010576e-05
High Growth,Equity,Listed,,Jiangsu Hengrui Pharmaceuticals,4528.6455,1.11e-06,,CNE0000014W7,Hesta,5.6557947286164604e-05
High Growth,Equity,Listed,,Jiangsu King'S Luck Brewery Jsc,639.205537,1.6e-07,,CNE100001TH8,Hesta,7.982994709272462e-06
High Growth,Equity,Listed,,Jiangsu Yanghe Distillery,1286.984468,3.2e-07,,CNE100000HB8,Hesta,1.6073061956219936e-05
High Growth,Equity,Listed,,Jiangsu Yuyue Medical Equipment & Supply,501.025028,1.2e-07,,CNE1000009X3,Hesta,6.257267680297155e-06
High Growth,Equity,Listed,,Jiangsu Zhongtian Technology,938.672368,2.3e-07,,CNE000001CW4,Hesta,1.1723015702669443e-05
High Growth,Equity,Listed,,Jiangxi Copper,3589.323257,8.8e-07,,CNE1000003K3,Hesta,4.482681533858428e-05
High Growth,Equity,Listed,,Jiangxi Copper,1099.158462,2.7e-07,,CNE0000019P0,Hesta,1.3727315673734623e-05
High Growth,Equity,Listed,,Jindal Stainless,4280.375055,1.05e-06,,INE220G01021,Hesta,5.345731449408084e-05
High Growth,Equity,Listed,,Jindal Steel & Power,7591.784201,1.87e-06,,INE749A01030,Hesta,9.48132793013044e-05
High Growth,Equity,Listed,,Jinko Solar,1027.223351,2.5e-07,,CNE100005R96,Hesta,1.2828922938873306e-05
High Growth,Equity,Listed,,Jio Financial Services,18595.25217,4.57e-06,,INE758E01017,Hesta,0.00023223484638040185
High Growth,Equity,Listed,,J M Smucker /The,85503.30686,2.102e-05,,US8326964058,Hesta,0.0010678450150670077
High Growth,Equity,Listed,,Joby Aviation,440867.1509,0.00010836,,KYG651631007,Hesta,0.005505960022881848
High Growth,Equity,Listed,,Johns Lyng,22627.94755,5.56e-06,,AU000000JLG8,Hesta,0.0002825989061689632
High Growth,Equity,Listed,,Johnson Controls International,2829434.871,0.00069543,,IE00BY7QL619,Hesta,0.035336620692358
High Growth,Equity,Listed,,Johnson & Johnson,7809968.906,0.00191957,,US4781601046,Hesta,0.09753817332183161
High Growth,Equity,Listed,,Jollibee Foods,3038.787112,7.5e-07,,PHY4466S1007,Hesta,3.79512066675063e-05
High Growth,Equity,Listed,,JPMorgan,12146266.02,0.00298537,,US46625H1005,Hesta,0.15169389462763036
High Growth,Equity,Listed,,J Sainsbury,260047.3694,6.392e-05,,GB00B019KW72,Hesta,0.0032477140042052256
High Growth,Equity,Listed,,Jsw Energy,5300.334125,1.3e-06,,INE121E01018,Hesta,6.619551431897451e-05
High Growth,Equity,Listed,,Jsw Steel,11721.07542,2.88e-06,,INE019A01038,Hesta,0.00014638371798841832
High Growth,Equity,Listed,,J&T Global Express,3324.298702,8.2e-07,,KYG4990A1040,Hesta,4.151694160012777e-05
High Growth,Equity,Listed,,Jubilant Foodworks,5270.583065,1.3e-06,,INE797F01020,Hesta,6.582395534329678e-05
High Growth,Equity,Listed,,Judo Capital,1038078.329,0.00025514,,AU0000182271,Hesta,0.012964490024774922
High Growth,Equity,Listed,,Julius Baer,129870.584,3.192e-05,,CH0102484968,Hesta,0.0016219449378175911
High Growth,Equity,Listed,,Jumbo Interactive,62996.40594,1.548e-05,,AU000000JIN0,Hesta,0.0007867578520712974
High Growth,Equity,Listed,,Jumbo Sa,6405.07986,1.57e-06,,GRS282183003,Hesta,7.999260906722652e-05
High Growth,Equity,Listed,,Juneyao Airlines,916.270404,2.3e-07,,CNE100001ZY0,Hesta,1.1443239089768619e-05
High Growth,Equity,Listed,,Juniper Networks,148841.7815,3.658e-05,,US48203R1041,Hesta,0.0018588749399916227
High Growth,Equity,Listed,,Kajima,136843.5532,3.363e-05,,JP3210200006,Hesta,0.0017090298784343048
High Growth,Equity,Listed,,Kakaobank,6046.908934,1.49e-06,,KR7323410001,Hesta,7.551943660271264e-05
High Growth,Equity,Listed,,Kakao,24232.46996,5.96e-06,,KR7035720002,Hesta,0.0003026376780013466
High Growth,Equity,Listed,,Kalbe Farma Tbk Pt,3229.398219,7.9e-07,,ID1000125107,Hesta,4.033173588796824e-05
High Growth,Equity,Listed,,Kalyan Jewellers India,4108.577831,1.01e-06,,INE303R01014,Hesta,5.131175058564476e-05
High Growth,Equity,Listed,,Kansai Electric Power /The,52503.02502,1.29e-05,,JP3228600007,Hesta,0.0006557067276397196
High Growth,Equity,Listed,,Kanzhun,151955.2773,3.735e-05,,US48553T1060,Hesta,0.00189775917840951
High Growth,Equity,Listed,,Kao,188224.2622,4.626e-05,,JP3205800000,Hesta,0.002350720077225039
High Growth,Equity,Listed,,Karoon Energy,815764.4977,0.0002005,,AU000000KAR6,Hesta,0.010188027625222851
High Growth,Equity,Listed,,Kasikornbank Pcl,922653.8259,0.00022677,,TH0016010017,Hesta,0.01152296121403857
High Growth,Equity,Listed,,Kasikornbank Pcl,3253.842333,8e-07,,TH0016010R14,Hesta,4.063701677406741e-05
High Growth,Equity,Listed,,Kawasaki Kisen Kaisha,26045.53915,6.4e-06,,JP3223800008,Hesta,0.00032528097646093886
High Growth,Equity,Listed,,Kbc Nv,193624.6048,4.759e-05,,BE0003565737,Hesta,0.0024181645906227052
High Growth,Equity,Listed,,Kb Financial,840014.8135,0.00020646,,KR7105560007,Hesta,0.010490888178712686
High Growth,Equity,Listed,,Kddi,913605.3571,0.00022455,,JP3496400007,Hesta,0.011409955499325216
High Growth,Equity,Listed,,Ke,1372667.504,0.00033738,,KYG5223Y1089,Hesta,0.017143151596357705
High Growth,Equity,Listed,,Kellanova,232312.3227,5.71e-05,,US4878361082,Hesta,0.0029013328822476967
High Growth,Equity,Listed,,Kelsian,565347.1702,0.00013895,,AU0000186678,Hesta,0.007060582562833397
High Growth,Equity,Listed,,Kenvue,463068.5866,0.00011382,,US49177J1025,Hesta,0.005783232251409732
High Growth,Equity,Listed,,Keppel,74864.0147,1.84e-05,,SG1U68934629,Hesta,0.0009349716150299803
High Growth,Equity,Listed,,Kering Sa,104659.4658,2.572e-05,,FR0000121485,Hesta,0.0013070849881525388
High Growth,Equity,Listed,,Kerry,87625.01738,2.154e-05,,IE0004906560,Hesta,0.001094342914217352
High Growth,Equity,Listed,,Kesko Oyj,63442.59449,1.559e-05,,FI0009000202,Hesta,0.0007923302706875461
High Growth,Equity,Listed,,Keurig Dr Pepper,559195.7921,0.00013744,,US49271V1008,Hesta,0.006983758417883861
High Growth,Equity,Listed,,Keycorp,56693.06481,1.393e-05,,US4932671088,Hesta,0.0007080358511204055
High Growth,Equity,Listed,,Keyence,850768.6881,0.00020911,,JP3236200006,Hesta,0.010625192591091358
High Growth,Equity,Listed,,Keyera,126041.2276,3.098e-05,,CA4932711001,Hesta,0.0015741203647943467
High Growth,Equity,Listed,,Keysight Technologies,2610822.55,0.0006417,,US49338L1035,Hesta,0.03260638620453508
High Growth,Equity,Listed,,Kghm Polska Miedz Sa,9523.280602,2.34e-06,,PLKGHM000017,Hesta,0.00011893560718746257
High Growth,Equity,Listed,,Kgi Financial,13350.01533,3.28e-06,,TW0002883006,Hesta,0.00016672743832645532
High Growth,Equity,Listed,,Kia,610560.8441,0.00015007,,KR7000270009,Hesta,0.007625253077460793
High Growth,Equity,Listed,,Kikkoman,39003.42737,9.59e-06,,JP3240400006,Hesta,0.0004871111658380436
High Growth,Equity,Listed,,Kimberly-Clark,333698.6984,8.202e-05,,US4943681035,Hesta,0.004167540469566218
High Growth,Equity,Listed,,Kimberly-Clark De Mexico Sab De Cv,312140.7946,7.672e-05,,MXP606941179,Hesta,0.003898305267402436
High Growth,Equity,Listed,,Kinder Morgan,472534.2352,0.00011614,,US49456B1017,Hesta,0.005901448096423028
High Growth,Equity,Listed,,Kingdee International Software,9917.528405,2.44e-06,,KYG525681477,Hesta,0.000123859341328225
High Growth,Equity,Listed,,Kingfisher,459755.4419,0.000113,,GB0033195214,Hesta,0.005741854611386012
High Growth,Equity,Listed,,Kingsoft,8144.063443,2e-06,,KYG5264Y1089,Hesta,0.00010171065739289469
High Growth,Equity,Listed,,Kingspan,1798899.704,0.00044214,,IE0004927939,Hesta,0.022466336707505394
High Growth,Equity,Listed,,Kinross Gold,86179.7038,2.118e-05,,CA4969024047,Hesta,0.001076292490692345
High Growth,Equity,Listed,,Kirin,74850.0327,1.84e-05,,JP3258000003,Hesta,0.0009347969947778639
High Growth,Equity,Listed,,Kkr &,800245.2625,0.00019669,,US48251W1045,Hesta,0.009994208946687913
High Growth,Equity,Listed,,Klabin Sa,4613.835307,1.13e-06,,BRKLBNCDAM18,Hesta,5.762187702268838e-05
High Growth,Equity,Listed,,Kla,2287724.603,0.00056229,,US4824801009,Hesta,0.028571237802061538
High Growth,Equity,Listed,,Kmd Brands,102309.8304,2.515e-05,,NZKMDE0001S3,Hesta,0.001277740550595016
High Growth,Equity,Listed,,Knorr-Bremse Ag,46301.93258,1.138e-05,,DE000KBX1006,Hesta,0.000578261703661103
High Growth,Equity,Listed,,Kobe Bussan,38040.44232,9.35e-06,,JP3291200008,Hesta,0.0004750845106946316
High Growth,Equity,Listed,,Koc As,6091.127975,1.5e-06,,TRAKCHOL91Q8,Hesta,7.607168521433895e-05
High Growth,Equity,Listed,,Kokusai Electric,1185695.151,0.00029143,,JP3293330001,Hesta,0.014808066528439683
High Growth,Equity,Listed,,Komatsu,465481.1001,0.00011441,,JP3304200003,Hesta,0.005813361969304444
High Growth,Equity,Listed,,Komercni Banka As,102642.2308,2.523e-05,,CZ0008019106,Hesta,0.0012818918767036947
High Growth,Equity,Listed,,Konami,521565.8765,0.00012819,,JP3300200007,Hesta,0.006513800947623134
High Growth,Equity,Listed,,Kone Oyj,268212.1979,6.592e-05,,FI0009013403,Hesta,0.0033496839949902356
High Growth,Equity,Listed,,Kongsberg Gruppen Asa,1066744.129,0.00026219,,NO0013536151,Hesta,0.013322495261730592
High Growth,Equity,Listed,,Koninklijke Ahold Delhaize Nv,1592535.141,0.00039142,,NL0011794037,Hesta,0.019889063640782377
High Growth,Equity,Listed,,Koninklijke Kpn Nv,584778.0142,0.00014373,,NL0000009082,Hesta,0.007303253059050796
High Growth,Equity,Listed,,Koninklijke Philips Nv,333838.0238,8.205e-05,,NL0000009538,Hesta,0.004169280495061441
High Growth,Equity,Listed,,Korea Electric Power,12186.84748,3e-06,,KR7015760002,Hesta,0.00015220071373623042
High Growth,Equity,Listed,,Korea Investment,7041.090545,1.73e-06,,KR7071050009,Hesta,8.793570348600306e-05
High Growth,Equity,Listed,,Korean Air Lines,5092.075055,1.25e-06,,KR7003490000,Hesta,6.359458088249208e-05
High Growth,Equity,Listed,,Korea Zinc,3671.857939,9e-07,,KR7010130003,Hesta,4.585758539860252e-05
High Growth,Equity,Listed,,Kotak Mahindra Bank,707384.3926,0.00017386,,INE237A01028,Hesta,0.008834475824554246
High Growth,Equity,Listed,,Kraft Heinz /The,576927.4902,0.0001418,,US5007541064,Hesta,0.007205208395903554
High Growth,Equity,Listed,,Krafton,13087.43938,3.22e-06,,KR7259960003,Hesta,0.00016344814505019542
High Growth,Equity,Listed,,Kroger /The,679559.2778,0.00016703,,US5010441013,Hesta,0.008486969848188933
High Growth,Equity,Listed,,Krung Thai Bank Pcl,4933.576587,1.21e-06,,TH0150010R11,Hesta,6.161510423807778e-05
High Growth,Equity,Listed,,Kt,405333.35,9.962e-05,,KR7030200000,Hesta,0.005062180787307045
High Growth,Equity,Listed,,Kuaishou Technology,1086089.357,0.00026694,,KYG532631028,Hesta,0.013564096505515925
High Growth,Equity,Listed,,Kuala Lumpur Kepong Bhd,3842.325673,9.4e-07,,MYL2445OO004,Hesta,4.7986545396368724e-05
High Growth,Equity,Listed,,Kuang-Chi Technologies,1453.55846,3.6e-07,,CNE1000018P0,Hesta,1.815339327356019e-05
High Growth,Equity,Listed,,Kubota,70121.05597,1.723e-05,,JP3266400005,Hesta,0.0008757371243126578
High Growth,Equity,Listed,,Kuehne + Nagel International Ag,282306.6615,6.939e-05,,CH0025238863,Hesta,0.0035257087973987176
High Growth,Equity,Listed,,Kumba Iron Ore,21884.44131,5.38e-06,,ZAE000085346,Hesta,0.0002733133070358771
High Growth,Equity,Listed,,Kunlun Energy,6199.73972,1.52e-06,,BMG5320C1082,Hesta,7.742812995004818e-05
High Growth,Equity,Listed,,Kunlun Tech,433.858238,1.1e-07,,CNE100001YF2,Hesta,5.418426183827429e-06
High Growth,Equity,Listed,,Kuwait Finance House Kscp,47857.75063,1.176e-05,,KW0EQ0100085,Hesta,0.0005976922100363014
High Growth,Equity,Listed,,Kweichow Moutai,983152.1806,0.00024164,,CNE0000018R8,Hesta,0.01227852107316693
High Growth,Equity,Listed,,Kyocera,72924.00045,1.792e-05,,JP3249600002,Hesta,0.0009107429083038945
High Growth,Equity,Listed,,Kyowa Kirin,40741.11732,1.001e-05,,JP3256000005,Hesta,0.0005088130580686891
High Growth,Equity,Listed,,L3Harris Technologies,952119.0292,0.00023402,,US5024311095,Hesta,0.011890950144728223
High Growth,Equity,Listed,,Labcorp,206528.5757,5.076e-05,,US5049221055,Hesta,0.002579321410237842
High Growth,Equity,Listed,,Lam Research,2729899.646,0.00067097,,US5128073062,Hesta,0.034093532000901254
High Growth,Equity,Listed,,Largan Precision,17117.10145,4.21e-06,,TW0003008009,Hesta,0.00021377432203537056
High Growth,Equity,Listed,,Lasertec,90349.37767,2.221e-05,,JP3979200007,Hesta,0.0011283672655759073
High Growth,Equity,Listed,,Las Vegas Sands,157673.8821,3.875e-05,,US5178341070,Hesta,0.001969178446892505
High Growth,Equity,Listed,,Latam Airlines Sa,7516.455421,1.85e-06,,CL0000000423,Hesta,9.387250326388414e-05
High Growth,Equity,Listed,,Lb,817.484439,2e-07,,CNE1000015M3,Hesta,1.0209507855764344e-05
High Growth,Equity,Listed,,Lear,74016.27938,1.819e-05,,US5218652049,Hesta,0.0009243843059678823
High Growth,Equity,Listed,,Legal & General,141380.6304,3.475e-05,,GB0005603997,Hesta,0.0017656931286513643
High Growth,Equity,Listed,,Legend Biotech,3611.808383,8.9e-07,,US52490G1022,Hesta,4.510763055607718e-05
High Growth,Equity,Listed,,Leg Immobilien Se,36008.98238,8.85e-06,,DE000LEG1110,Hesta,0.0004497137449324462
High Growth,Equity,Listed,,Legrand Sa,1249250.751,0.00030705,,FR0010307819,Hesta,0.015601808117296782
High Growth,Equity,Listed,,Leidos,288858.2061,7.1e-05,,US5253271028,Hesta,0.00360753059469545
High Growth,Equity,Listed,,L E Lundbergforetagen Ab,11370.30293,2.79e-06,,SE0000108847,Hesta,0.00014200294409060348
High Growth,Equity,Listed,,Lennar,1419977.539,0.00034901,,US5260571048,Hesta,0.01773400342294396
High Growth,Equity,Listed,,Lennox International,896943.502,0.00022046,,US5261071071,Hesta,0.011201866718157533
High Growth,Equity,Listed,,Lenovo,631842.0959,0.0001553,,HK0992009065,Hesta,0.007891033191512112
High Growth,Equity,Listed,,Lens Technology,941.53292,2.3e-07,,CNE100001YW7,Hesta,1.1758740943080804e-05
High Growth,Equity,Listed,,Leonardo Spa,366778.5895,9.015e-05,,IT0003856405,Hesta,0.004580672991656072
High Growth,Equity,Listed,,Lg Chem,11786.98928,2.9e-06,,KR7051910008,Hesta,0.0001472069117268789
High Growth,Equity,Listed,,Lg,8827.678026,2.17e-06,,KR7003550001,Hesta,0.00011024827367338459
High Growth,Equity,Listed,,Lg Display,3316.876909,8.2e-07,,KR7034220004,Hesta,4.1424251329435835e-05
High Growth,Equity,Listed,,Lg Electronics,88238.23641,2.169e-05,,KR7066570003,Hesta,0.0011020013651986914
High Growth,Equity,Listed,,Lg Energy Solution,17587.59501,4.32e-06,,KR7373220003,Hesta,0.0002196502842772727
High Growth,Equity,Listed,,Lg H&H,3620.859821,8.9e-07,,KR7051900009,Hesta,4.5220673352928466e-05
High Growth,Equity,Listed,,Lg Innotek,2533.238293,6.2e-07,,KR7011070000,Hesta,3.163744166744507e-05
High Growth,Equity,Listed,,Lg Uplus,3694.44275,9.1e-07,,KR7032640005,Hesta,4.6139645575316735e-05
High Growth,Equity,Listed,,Li Auto,27704.65379,6.81e-06,,KYG5479M1050,Hesta,0.0003460015469606222
High Growth,Equity,Listed,,Liberty Media -Liberty Formula One,211732.9467,5.204e-05,,US5312297550,Hesta,0.002644318447580607
High Growth,Equity,Listed,,Lifco Ab,94706.32972,2.328e-05,,SE0015949201,Hesta,0.0011827809449801016
High Growth,Equity,Listed,,Life360,4381487.576,0.0010769,,AU0000045098,Hesta,0.05472010192857736
High Growth,Equity,Listed,,Life Healthcare,228978.7859,5.628e-05,,ZAE000145892,Hesta,0.002859700566666605
High Growth,Equity,Listed,,Lifestyle Communities,1275380.516,0.00031347,,AU000000LIC9,Hesta,0.015928140984700485
High Growth,Equity,Listed,,Light & Wonder,2386583.741,0.00058659,,AU0000278103,Hesta,0.02980588288871265
High Growth,Equity,Listed,,Linde,4224606.632,0.00103834,,IE000S9YS762,Hesta,0.05276082643197341
High Growth,Equity,Listed,,Lingyi Itech Guangdong,685.062483,1.7e-07,,CNE1000015L5,Hesta,8.555699005639333e-06
High Growth,Equity,Listed,,Li Ning,8060.561107,1.98e-06,,KYG5496K1242,Hesta,0.00010066780236753234
High Growth,Equity,Listed,,Liontown Resources,416669.6761,0.00010241,,AU000000LTR4,Hesta,0.005203759397066315
High Growth,Equity,Listed,,Lite-On Technology,390604.2822,9.6e-05,,TW0002301009,Hesta,0.004878230455975802
High Growth,Equity,Listed,,Live Nation Entertainment,204611.7631,5.029e-05,,US5380341090,Hesta,0.0025553824673490125
High Growth,Equity,Listed,,Lkq,134174.974,3.298e-05,,US5018892084,Hesta,0.0016757021733351631
High Growth,Equity,Listed,,Lloyds Banking,3120617.084,0.000767,,GB0008706128,Hesta,0.038973175652008245
High Growth,Equity,Listed,,Loblaw Cos,1006782.845,0.00024745,,CA5394811015,Hesta,0.012573642842241646
High Growth,Equity,Listed,,Localiza Rent A Car Sa,395251.8408,9.715e-05,,BRRENTACNOR4,Hesta,0.004936273500923383
High Growth,Equity,Listed,,Lodha Developers,8836.962979,2.17e-06,,INE670K01029,Hesta,0.00011036423282327358
High Growth,Equity,Listed,,Loews,247830.373,6.091e-05,,US5404241086,Hesta,0.003095136762646693
High Growth,Equity,Listed,,Logitech International Sa,556079.4358,0.00013668,,CH0025751329,Hesta,0.006944838454874986
High Growth,Equity,Listed,,London Stock Exchange,561024.7584,0.00013789,,GB00B0SWJX34,Hesta,0.007006600254274803
High Growth,Equity,Listed,,Longfor,3667.900861,9e-07,,KYG5635P1090,Hesta,4.580816571915726e-05
High Growth,Equity,Listed,,Longi Green Energy Technology,1544.7139,3.8e-07,,CNE100001FR6,Hesta,1.9291827397045265e-05
High Growth,Equity,Listed,,Lonza Ag,383342.3259,9.422e-05,,CH0013841017,Hesta,0.0047875363750171955
High Growth,Equity,Listed,,L'Oreal Sa,3420757.45,0.00084077,,FR0000120321,Hesta,0.04272160837845552
High Growth,Equity,Listed,,Lotes,7767.4245,1.91e-06,,TW0003533006,Hesta,9.700683911343104e-05
High Growth,Equity,Listed,,Lottery /The,2907813.405,0.0007147,,AU0000219529,Hesta,0.036315484901168094
High Growth,Equity,Listed,,Lotus Bakeries Nv,15314.36961,3.76e-06,,BE0003604155,Hesta,0.0001912601260406056
High Growth,Equity,Listed,,Lovisa,1431575.767,0.00035186,,AU000000LOV7,Hesta,0.017878852907814637
High Growth,Equity,Listed,,Lowe'S Cos,1839325.772,0.00045208,,US5486611073,Hesta,0.022971215135929725
High Growth,Equity,Listed,,Lpl Financial,283755.397,6.974e-05,,US50212V1008,Hesta,0.003543801957051112
High Growth,Equity,Listed,,Lpp Sa,7505.320528,1.84e-06,,PLLPP0000011,Hesta,9.373344033848381e-05
High Growth,Equity,Listed,,Ls Electric,5250.368646,1.29e-06,,KR7010120004,Hesta,6.55714988319133e-05
High Growth,Equity,Listed,,Lululemon Athletica,458445.444,0.00011268,,US5500211090,Hesta,0.005725494136234407
High Growth,Equity,Listed,,Lundin Gold,261979.3215,6.439e-05,,CA5503711080,Hesta,0.0032718420232853663
High Growth,Equity,Listed,,Lundin Mining,26792.35703,6.59e-06,,CA5503721063,Hesta,0.0003346079344419522
High Growth,Equity,Listed,,Lupin,109186.9667,2.684e-05,,INE326A01037,Hesta,0.0013636286406067356
High Growth,Equity,Listed,,Luxshare Precision Industry,3458.209312,8.5e-07,,CNE100000TP3,Hesta,4.318934214935119e-05
High Growth,Equity,Listed,,Luzhou Laojiao,2221.046028,5.5e-07,,CNE000000GF2,Hesta,2.7738493589699018e-05
High Growth,Equity,Listed,,Lvmh Moet Hennessy Louis Vuitton Se,2032979.546,0.00049968,,FR0000121014,Hesta,0.02538974401871793
High Growth,Equity,Listed,,Lycopodium,59454.99909,1.461e-05,,AU000000LYL7,Hesta,0.0007425294614981863
High Growth,Equity,Listed,,Ly,412244.6855,0.00010132,,JP3933800009,Hesta,0.005148495988813987
High Growth,Equity,Listed,,Lynas Rare Earths,9150170.568,0.00224897,,AU000000LYC6,Hesta,0.11427586121376887
High Growth,Equity,Listed,,Lyondellbasell Industries Nv,115930.1428,2.849e-05,,NL0009434992,Hesta,0.0014478437107430767
High Growth,Equity,Listed,,M3,63769.91663,1.567e-05,,JP3435750009,Hesta,0.0007964181747506296
High Growth,Equity,Listed,,Mabanee Kpsc,3444.836756,8.5e-07,,KW0EQ0400725,Hesta,4.3022333202121983e-05
High Growth,Equity,Listed,,Mac Copper,479793.3086,0.00011793,,AU0000319733,Hesta,0.005992106173038562
High Growth,Equity,Listed,,Macmahon,149900.839,3.684e-05,,AU000000MAH3,Hesta,0.0018721014374637733
High Growth,Equity,Listed,,Macquarie,41993813.05,0.01032144,,AU000000MQG1,Hesta,0.5244578902956637
High Growth,Equity,Listed,,Macquarie Technology,162566.3056,3.996e-05,,AU000000MAQ4,Hesta,0.0020302795930110507
High Growth,Equity,Listed,,Mader,135390.9898,3.328e-05,,AU0000056269,Hesta,0.001690888912397769
High Growth,Equity,Listed,,Magellan Financial,54.200851,1e-08,,AU0000215808,Hesta,6.769107614458368e-07
High Growth,Equity,Listed,,Magellan Financial,618399.6887,0.00015199,,AU000000MFG4,Hesta,0.007723151877371546
High Growth,Equity,Listed,,Magna International,441793.4143,0.00010859,,CA5592224011,Hesta,0.005517528063822634
High Growth,Equity,Listed,,Magontec,9224.874552,2.27e-06,,AU000000MGL2,Hesta,0.00011520883421621264
High Growth,Equity,Listed,,Mahindra & Mahindra,802648.322,0.00019728,,INE101A01026,Hesta,0.010024220594216192
High Growth,Equity,Listed,,Mainfreight,439223.8006,0.00010795,,NZMFTE0001S9,Hesta,0.005485436332157966
High Growth,Equity,Listed,,Makemytrip,254581.833,6.257e-05,,MU0295S00016,Hesta,0.003179455289849727
High Growth,Equity,Listed,,Makita,87833.12026,2.159e-05,,JP3862400003,Hesta,0.0010969418970074908
High Growth,Equity,Listed,,Malayan Banking Bhd,104874.1143,2.578e-05,,MYL1155OO000,Hesta,0.0013097657187480455
High Growth,Equity,Listed,,Mango Excellent Media,486.223848,1.2e-07,,CNE100001Y83,Hesta,6.0724167445785085e-06
High Growth,Equity,Listed,,Manhattan Associates,34005.4126,8.36e-06,,US5627501092,Hesta,0.00042469129749172856
High Growth,Equity,Listed,,Manila Electric,4394.483751,1.08e-06,,PHY5764J1483,Hesta,5.4882410278959766e-05
High Growth,Equity,Listed,,Mankind Pharma,5608.019121,1.38e-06,,INE634S01028,Hesta,7.003817141909678e-05
